symbol,ZT24,ZT26,ZT28,ZT30,ZT32,ZT34,ZT36,ZT38,ZT40,ZT42,ZT44,ZT46
CCDC69,5.8808866,2.6585586,3.980906,5.004209,3.41586,3.692357,4.1976095,4.1246405,3.8761934,5.19101,4.1704467,4.45799
MDM4,9.7939509,13.496325,11.45535,12.962786,8.9535731,12.2338481,11.89187,12.388469,7.603025,10.102922,10.6560635,8.794463
RYR2,0,0.00581308,0.00841445,0.00335966,0.14417188,0.018439,0.0270424,0.0043588,0.0092044,0.00732542,0,0
AC004878.3,0.0593986,0,0.321245,8.24E-09,0.106877,0.0475852,0,0.239992,0.0535969,0,0,0
ZNF534,0.0161535,0,0,0.0139591,0,0,0,0,0,0.0491587,0.0330504,0.0899933
KLHL9,10.89052,12.2554,12.55947,11.10265,10.59734,10.66142,12.32739,9.85553,11.68267,9.93408,10.19047,11.70316
FAM3D,63.194587,57.27004,59.671873,55.60073,56.057146,41.432308,64.69426,45.79628,58.088195,67.00605,79.883589,68.134923
NCOA6,13.910005,16.6828117,18.145483,17.8686842,16.149926,12.494267,15.501554,12.825634,11.29725,14.82184,13.829192,15.085162
STK39,76.330298,81.837034,86.903562,81.91577,78.8254,58.38366,72.03672,51.86196,62.25084,75.75331,69.091818,72.782
TAT,0.19401,0.0917394,0.192024,0.287228,0.253042,0.16424,0.191805,0.167998,0.382924,0.320105,0.249754,0.381593
ABHD17AP2,0,0.219977,0.27838,0.0308163,0.215405,0,0.260626,0.0833358,0,0,0.0739792,0
C6orf89,62.233148,67.166982,65.6378101,64.471539,59.554684,70.731246,62.098809,71.006252,53.725304,55.876185,53.00746,57.0954615
CALM1,772.726225,807.085264,746.493033,829.3468989,855.866296,766.4498634,892.537587,668.935472,945.3994881,789.821654,807.473548,753.185477
FAM19A2,0.3526931,0.7238185,0.6721143,4.0728413,0.1820845,1.1967993,0.418879,0.7414914,0.9717279,1.1554671,0.520295,0.104936
TTC37,27.551507,28.50661,30.060375,29.1640981,27.6953163,24.2528721,28.738092,23.3433097,30.6381086,28.514235,31.164271,28.177336
TUSC1,4.74854,4.0332,5.20397,3.98495,4.4265,7.09102,4.48871,4.54412,4.98255,3.17746,3.72638,4.04299
PAPSS2,1.94482,1.4111707,1.37500964,1.525547,1.700607,0.9026765,2.090849,1.19206,2.448571,1.944508,1.920278,2.09953
AC012615.1,5.54743,1.31837,3.64749,1.6245,1.70939,5.01644,4.35569,6.04306,3.65463,6.12106,6.68143,3.47821
C3orf27,0,0,0,0,0.053472,0.0838147,0,0.00887818,0,0.0121303,0.012503,0
SLC9A6,3.598476,3.942287,3.977378,4.128663,3.766427,4.212475,3.770007,4.274686,3.675719,3.496306,3.69777,3.69128
FAN1,4.14589,4.70637,5.91852,4.73495,3.89954,4.68573,5.54531,5.01814,5.03448,4.7111,3.96557,4.70598
ABCA4,0,0.0204745,0,0.0105698,0.0217258,0,0,0.00757996,0.37649737,0,0.0493802,0.0282046
EIF1AY,0.0801983,0.119555,0.115899,0.11674,0.0722894,0.0921144,0.0988531,0.117727,0.0597989,0.223463,0.0513536,0.147401
MT-ND6,14385.9,17859.6,16396.8,16337.9,14627.8,9311.17,14239.9,10976.2,13869.4,16993.1,15164.6,17375.9
IPO9,10.1831744,12.09436,13.4075885,10.7929988,9.5436293,16.679003,10.49562,13.60829,11.200494,11.784852,8.15012,10.0384
CEP290,7.229009,7.3829958,5.817874596,5.872684229,5.258973001,7.061797,4.834578,6.522422,4.518728837,5.384455,4.218604,5.949746
C1orf191,0.48863,0.941182,0.565135,0.950623,0.645264,0.745149,0.782896,0.314228,0.724605,1.11262,0.426361,0.929163
MT-CO2,23331.6,27426.6,24373.6,23581.9,24577.8,19077,26746.7,22658.3,26803.6,29411.2,27813.7,29906.9
C1orf85,48.755764,43.3324662,40.526554,43.902389,50.546418,199.8378661,52.810585,117.925094,48.6118634,48.565456,54.322545,54.934687
FAM179B,5.169362,6.283391,5.2307379,5.310675,3.893331,4.505294,3.175463,6.0490046,4.99867979,4.833424,3.18700755,3.617808
DLL1,0.178377,0.212723,0.213115,0.39288,0.178794,0.124432,0.205738,0.229383,0.126773,0.140482,0.374233,0.146294
ANKRD13B,0.535972,0.8331182,1.17514,0.930998,0.730025,2.770311,0.868065,2.146132,0.881205,0.91794,0.828093455,0.943822
ECI2,102.246904,97.008771,99.234006,84.3140195,98.8351751,100.125724,84.98625737,103.4991537,79.524549,87.716,94.332631,96.79814487
UNC13B,15.28127,18.11167,17.29207,19.41221,16.27886,15.07598,17.19135,13.26695,16.843,14.60127,15.41675,16.49938
C19orf45,0.137986,0.129352,0.232323,0.081281,0,0.142367,0.16533,0.0761117,0.173351,0.235967,0.0284082,0.140358
MT-CYB,5969.22,7868.42,6781.82,7333,6325.33,5501.37,8358.52,5360.06,7193.62,7110.99,6754.02,7703.21
LDB1,17.429642,17.7831,19.820245,18.79832,17.97364,30.37638,15.48336511,30.43302,18.43287,19.57706,16.86427,18.95263
PPP1R14C,7.44585,7.20887,8.95577,8.03986,8.6466,5.96304,7.04879,4.97269,7.6519,5.88,6.31953,6.94387
CTR9,24.3486256,27.898589,27.201691,27.14189,25.03117,27.1362372,25.166041,23.821875,25.678734,22.282859,25.228759,23.5440717
SMOC1,1.981674,3.446107,3.233134,3.662227,3.326623,2.673046,2.930636,1.74231,1.841508,2.994396,2.59705,2.686392
F5,3.4149715,3.994401,3.483277,4.282654,3.793579,3.504767,4.7009036,3.166236,4.6392948,5.563004,4.702110441,5.19846
MSRB1,18.829,20.1471857,22.191325,19.2047181,20.6724274,30.716016,23.5703,28.3398735,23.946331,21.0863199,21.755471,17.967338
SMIM11P1,0,0.0574826,0.199667,0.259096,0.092294,0.280667,0.422209,0.35542,0.333746,0.191831,0.112742,0
LRRTM3,0.609097,0.9304101,0.7238411,0.7167608,2.8838696,0.0110502,0.635199,0.4804099,1.133169,0.65209261,0,1.8689718
ZNF652,7.02675,8.98812,9.9319,9.554379,7.84234,8.72514,8.74953,8.50654,7.09721,8.327731,6.64974,9.2733
SMURF1,24.169775,25.288072,27.364315,25.658693,24.215662,23.495814,21.066227,23.420829,15.637949,20.472372,20.8199,20.438561
SLC5A3,12.789,14.1634,16.585,16.7507,13.3864,9.14126,10.3715,8.5849,7.08135,10.6927,9.74959,10.9484
RP5-857K21.11,0,0.225586,0.107283,0.0898055,0.090837,0.162817,0.100165,0,0.0936943,0.104209,0.211603,0.401203
GPATCH3,7.010945,7.588339,7.794187,7.509037,8.175643,12.671832,9.432455,10.072365,8.555315,7.870941,7.558645,6.847266
GATSL2,2.45141,2.08239,2.80204,1.92743,2.04144,2.66583,2.04377,3.54834,1.89024,1.72952,2.12066,2.34778
CDC42BPB,99.381543,111.706754,116.698476,114.882514,102.0453,79.686972,101.273524,76.274564,78.360565,99.62418,89.7027,89.934673
PLXNB3,0.2340104,0.0420306,0.21101915,0.1136654,0.05742345,0.4754224,0.031331,0.7850861,0.13295509,0.298106,0.0626555,0.039945
OXCT2,2.02284,1.91273,2.26514,2.32472,1.7866,1.50324,1.31393,0.915714,1.13274,1.40631,1.56089,1.74199
RPL10A,951.883312,905.16293,916.627692,846.873831,888.68254,1218.7812,1061.142142,1243.66427,1145.441618,1005.073213,1043.26183,1041.43367
COLGALT2,1.013402,1.308062,1.1631489,1.622017,0.911269,6.7771242,0.9489678,3.0187301,0.848375,1.0090441,0.6068943,0.84928
EPS8L3,522.38442,420.96357,489.55846,485.07202,444.09921,266.39068,458.96949,360.18937,457.32498,614.80083,558.50934,478.01664
MT-ND2,2802.25,3327.82,3131.24,3196.15,3083.37,2981.64,3845.86,2772.29,4016.46,3346.77,3038.23,3607.71
SYCP1,0.616747,0.975995,0,0.38844,0.376803,0.8145038,0.212577,0.7768705,2.53726,1.64602,1.38935,1.73016
RCSD1,0.802004501,0.17087121,0.280523819,0.688834,0.340604601,0.1956616,0.259257136,0.226098006,0.0170406,0.360864968,0.480707573,0.224405184
RASSF9,0.479197,0.635779,0.396211,0.621752,0.482402,0.333736,0.601895,0.539622,0.665656,1.08509,0.54725,0.381469
FAM169A,3.003895,2.979843546,2.81692807,4.194497,2.892387205,3.88879,5.098634,3.488871,5.122936,3.067782,3.4742265,3.573246
ZNF830,8.38695,6.32372,7.54865,8.28101,8.6894,10.3719,8.58765,9.84618,10.3611,8.62379,8.67897,7.26873
GRIN3A,0.0576985,0.032926,0.07447,0.0694403,0.0485634,0.105416,0.0798018,0.128752,0.0423983,0.0311051,0.043089,0.00756358
MT-ND5,4649.98,6283.19,5618.68,6145.95,4806.4,4059.1,5719.54,3534.97,4511.46,5651.27,5060.65,6253.11
MUC2,0.0113719,0,0.1129168,0,0,0,0,0.0102578,0,0,0,0
CNOT7,40.527665,47.515585,52.925456,54.029769,45.5584271,55.535508,45.369293,54.388189,42.927418,46.799471,46.99094,45.067791
TMEM184B,47.053567,53.487702,50.478285,52.327011,41.433595,38.804938,45.476111,37.5296154,41.26088714,42.792679,48.06429,47.951136
MTOR,8.980249,10.204043,12.135895,12.4504478,10.044165,13.6226898,13.134921,13.4748862,12.5052733,10.4313548,9.5824411,10.754594
SCAMP5,4.14438,3.282472,3.40317,3.10212,4.41023,4.69457,5.643071,4.9301,5.83837,4.284014,5.70662,5.48269
FAM5B,0.0350263,0,2.33663,0.0150865,0,0.071077,0.0519346,0.0193369,0,0,0.0264109,0.15271
LRIG2,6.162154,6.354613,7.91966,6.601315,5.628043,5.879642,6.35338,4.918462,5.134767,6.829981,8.3134514,6.537253
MT-CO1,12217.1,14405.8,13771.2,12283.6,11857.8,10255.2,12198.5,10775.4,10609.6,13699.9,11991.6,13809
PNP,147.8604637,132.360041,142.186214,150.511438,145.691579,118.606737,148.15448,109.31785,143.396735,132.668271,136.155847,127.16339
PAX9,0.013579,0,0.0251795,0.0116877,0.00916619,0.7942815,0,0.822784,0,0,0.0207651,0.0200355
LRRC10,0.175732,0.120067,0.227169,0.129555,0.0904208,0.176271,0.137887,0.0653696,0.0426816,0.238508,0.217174,0.0122292
GK,12.665802,8.8231808,6.57207,10.827642,11.0194412,10.20399,11.152124,9.0873278,13.493292,9.16542,11.1992444,11.7696108
FOXJ3,14.765722,17.78439541,16.96074834,17.321888,15.421598,14.595219,13.383571,11.58818,12.494362,14.711215,12.434256,14.932082
ZNF358,0.00014408,0.549106,3.07116,0.969698,1.99948,5.60907,2.79843,7.98574,2.68976,1.10035,2.45749,9.67E-07
SFT2D1,89.968892,81.75617,80.662053,77.6617365,85.211476,65.079112,74.91598,72.9633023,83.513766,77.030333,86.273511,72.28265
CD247,0.647168005,0.4237199,0.4293785,0.5368823,0.6783208,0.2965032,0.7672894,0.390104953,0.2823907,0.217327,1.225069,1.091882
GRM3,0.0072466,0.00773839,0.0173841,0,0,0.0282473,0,0.04191514,0.0416274,0.0219246,0,0
CHAMP1,3.64272,3.6385,4.1158,4.66666,3.480429,6.524361,3.551081,4.92715,5.3341,2.865679,3.37264,3.473047
INPP5F,7.4933228,9.663969,9.04855,9.09729,9.026763,12.536848,7.551711,6.941961,7.030376,6.995019,8.495731,9.910132
ARHGAP11A,4.80565,3.918956,3.967051,5.119970845,4.6106597,10.3423,6.088529,6.55992,8.175641,7.12794,6.66134,5.369698
SUCNR1,0.146829,0.317546,0.23667,0.233445,0.176755,0.173789,0.266581,0.0553274,0.275187,0.373259,0.0753364,0
HMGN2,130.002373,117.10824,129.072924,126.531981,125.541746,213.270648,159.2346631,178.760687,206.492401,150.0774591,148.355504,154.054364
SELM,2.4515676,1.0330759,0.995507,0.9952,1.4852115,20.7466747,2.8582502,28.9445695,2.8186227,3.1208676,2.3596967,1.891211
UBE2J1,25.9364,27.0687,26.6359,26.64,26.0635,25.1486,26.3838,21.4427,25.1153,22.493,25.2101,25.3801
GJC2,0.0145583,0.0469878,0.0626038,0.138293,0.0131367,0.320459,0.0288011,0.196245,0.012472,0.0147612,0,0.0573567
OPA1,41.43226124,66.3007197,60.2435208,67.223222,51.9568366,51.78656734,65.165335,48.08675704,59.758996,58.878742,49.8266656,58.367257
DENND4B,12.531215,8.350198,12.68741,10.2682203,8.131437,12.845679,10.3623738,10.598437,9.73644,14.012804,11.247993,12.808448
RYR3,0.5249668,0.5942759,1.5269389,1.9935522,1.5574601,3.752523,2.8549703,4.037149,1.8930548,0.8807748,2.3971426,4.6477698
ZNF277,9.409543,12.635684,11.362452,8.893826,10.439323,12.213386,9.5924709,22.970881,11.203408,10.269253,9.562291,11.7806682
MT-ND3,22918.8,27789.4,24602.5,23877.4,25952.4,24186.4,23819.3,29470,32625.2,30235.8,28760.8,27166.3
KTI12,4.86292,5.43527,4.37908,4.18603,5.52938,9.28119,7.01355,6.12345,6.65569,4.73756,5.20531,7.00592
DUSP27,0.106086,0.111392,0.398407811,0.20128,0.0690262,0.0543082,0.0256637,0.1628737,0.0884617,0.1087639,0.00882886,0.0903437
SELT,46.069331,49.67336,46.04108,50.5166102,55.77808,55.06676,55.33897,51.7253,58.181147,48.49761,54.32149,51.03849
TOX,1.16391,1.17568,1.28375,1.29115,1.12385,0.818981,1.71076,0.928909,1.19343,1.00408,1.46837,1.38723
CES1,18.32377,19.86607,17.7879,19.33198,17.08421,15.18597,21.01565,15.43052,20.76327,24.1315,20.78409,22.01642
CD3E,0,0.0303689,0,0.135881,0,0,0,0,0,0.0285347,0,0
RUSC2,2.0817616,2.496964,2.867319,2.864089,2.652536,4.34341,2.783679,4.520616,2.6838942,3.119256,2.396087,1.566094
FICD,1.683788,1.575146,1.61575,2.627217,2.129377,3.1264419,3.8158302,2.081502,1.5347166,1.343463,1.957874,1.905582
OSTC,95.49675,95.138993,102.9552,96.351678,110.63668,128.34296,109.868499,102.32692,113.943744,101.53724,106.15261,105.12312
HSD3BP5,0.36377,0,0,0,0.0298723,0.994816,0,3.05735,0,0.0337114,0,0
R3HDM4,29.7032,28.4954,29.9239,34.4242,30.2901,43.7329,35.929,38.1245,31.2624,29.2487,28.5626,30.1202
TSEN15,19.218249,19.2586624,22.219865,23.899417,20.555583,35.6818244,21.206607,26.9299277,27.2517238,17.635684,15.533235,20.04159
LTN1,11.49899,15.904734,13.023164,14.35832,11.483536,9.5274176,13.093147,8.226593,11.699698,11.092414,12.355575,11.863559
RUNDC1,9.86239,11.4189,11.733,11.9385,10.0616,11.2221,10.2242,9.73048,10.4139,8.82042,8.94216,9.49429
CCDC152,0.420098,0.115081,0.4566,0.229808,0.217216,0.193717,0.408147,0.323107,0.168629,0.3049299,0.384952,0
MIR4461,0.926502,7.08812,3.04548,3.08285,2.15997,0.803226,2.45845,2.68705,1.84007,2.05901,4.58727,3.33762
C9orf96,1.117448,0.966151,1.319999,2.113109,1.8980651,1.1327664,1.2006975,0.7781936,0.9151342,1.999782,1.539408,0.429023
GRK5,28.08871,29.06871,26.79851,25.508743,24.911473,14.3872249,23.29697,16.598612,19.126041,21.296777,24.20445,21.051026
TYW1,6.8891462,7.258399,7.8994122,7.54963,6.874918,10.440396,7.8351429,9.5919076,8.6944335,6.836811,7.2422418,6.720172
DCAF12,19.854043,19.213523,21.44915,21.05188,19.98563,19.353871,22.09678,17.912455,20.524409,19.652888,19.764231,21.7796
SFMBT2,0.2645383,0.343421907,0.534129,1.071617,0.3135486,1.2773697,0.1681722,1.9514625,0.5781873,0.5132551,0.504968,0.495942
ASB12,0,0.116286,0,0,0,0,0,0,0,0,0,0
PNMA5,0,0,0.00544168,0,0.00456543,0.00397191,0,0,0,0,0,0
ITPRIPL1,0.108679601,0,0.0920152,0,0.1965811,3.868471,0.084699,0.693607,0.1246925,0.1944125,0.0563764,0.0372358
MT-ND4,4113.62,4914.69,4327.96,4306.43,4119.46,3222.5,4478.58,3491.52,4213.55,4922.86,4468.76,5222.41
SMC5,22.57352,28.43201,25.78205,25.29096,24.50221,18.50078,23.53057,15.46809,20.7339,19.136409,21.40587,20.4827
MT-ND1,1741.9,2381.36,1996.02,2084.42,1949.49,2524.58,2634.19,2319.58,2545.34,2128.17,1988.57,2450.58
PRMT6,6.605524926,8.48727,8.459160569,9.36802,8.34798854,9.731915195,10.59204,7.48236,10.9805,7.431471,7.2006,7.830816115
SHISA4,2.148462,1.70453,1.46237,1.8113345,2.50577,9.2450923,3.32414,14.032928,2.5430204,2.208083,1.752327,1.47499
KIAA1737,5.78696,8.929105,7.901759,7.872476,6.846511,12.368173,5.451201,8.428911,6.03401,5.376813,6.386496,5.416501
CAPZA2,115.420053,119.311498,113.190317,103.309643,122.743916,99.1131128,127.1291852,99.098843,116.5714111,105.580535,101.478762,116.244057
MT-ATP6,3645.74,3740.28,3858.44,3246.21,3400.72,3188.07,3321.11,3793.88,3968.95,4247.33,3816.66,4090.91
TOP1,57.7683,67.6329,61.5318,62.949,57.7185,69.1703,70.6345,59.0025,63.1273,61.1906,57.2827,66.6342
PRC1,22.781097,21.66734048,25.50231821,27.71703,23.608759,44.769283,32.900112,30.93071526,37.260874,32.765526,29.88254,36.384339
BHLHB9,2.07041,1.526764,0.890301,2.373985,0.655785607,0.769528,2.38747918,0.7556738,1.507296,1.066632,1.197928,0.913675002
MAP3K3,2.0618247,2.669381,2.810423,3.109504,2.273888,4.205136,3.293064,4.06993,2.438201,2.752849,2.347793,2.58611
L1CAM,0.133638803,0.29638376,0.039320421,0.205865976,0.108619166,0.1860721,0.48048463,0.2770378,0.234901349,0.581934601,0.3256343,0.2316524
SREBF2,125.01041,130.44814,150.121285,139.45246,116.502717,95.477979,129.522779,89.17465,101.988654,122.637787,113.314176,115.03402
C1orf174,14.264776,13.574656,15.313699,15.939542,17.200384,19.870396,15.968615,15.215599,18.298263,15.721572,15.9829549,15.608577
POU3F3,0.0552975,0.078982,0.0660776,0.100452,0.0498772,0.255197,0.00607156,0.366144,0.0208909,0.0310734,0.0375737,0.0362583
RASGEF1A,0.231912499,0.257657505,1.0562143,0.342852333,0.4672717,3.732648,0.385175808,5.709294307,0.163922,0.319206873,0.323457625,0.257924543
C9orf114,12.296329,9.3116524,9.69532,11.94922,10.1519786,16.858754,16.67092,16.47525,18.62202,10.08753,13.04597,11.361699
RPL39,2457.038855,2389.439713,2366.517281,2048.807807,2430.560768,2570.826079,1823.177285,3238.084752,2653.882167,2430.919945,2447.115,2315.400546
DZIP3,2.786335,2.618178,2.721023,2.385417,2.199207,3.101689,2.169379,3.9946163,2.247022,1.990955,2.062151,2.564845
KIAA0753,5.595399,5.283744,5.165703,4.751935,4.550142,4.679003,4.684766,4.675837,4.599218,4.924398,3.913509,4.654596
DCLRE1A,2.824657,4.128147,3.82703,3.71757,4.028657,6.961607,4.87316,3.970249,4.71601,3.620835,3.5535058,4.149739
ATG9A,45.472709,39.116871,48.419902,40.469521,38.06729403,36.2269045,47.199877,40.626286,38.211729,46.4197707,40.1434963,44.602231
NOS1AP,3.487,4.823931001,3.074409,3.811036,2.404951,2.031084,3.8256122,2.1865136,2.902209,3.363021,1.971815,2.733528
APRT,149.9002,157.6122,147.7568,163.7229,176.7101,205.5038,190.9782,205.3292,231.6494,184.5329,185.73,193.2302
GPRASP1,0.046849567,0.152170112,0.0391896,0.210476303,0.140840011,0.1937674,0.1226536,0.0697553,0.0742159,0.16317801,0.106075001,0.286981407
TBKBP1,0.104724,0.272633,0.273504,0.231851,0.526666,6.66893,0.295723,8.22917,0.174706,0.465756,0.471483,0.7067046
MAGEE1,0.0503864,0.0495346,0.0993352,0.0216991,0.0303,0.256879,0.0664057,0.216122,0.114424,0.0339985,0.0428316,0.0289194
CCDC167,12.813,11.1388,11.5852,11.5937,12.538,78.9322,12.1353,59.8841,19.0499,14.8939,12.4959,10.0468
MT-CO3,11014.8,13719.7,12219.1,12273.5,11300.7,11453.4,15146.4,11838.3,13188.5,14962.7,12622.4,14078.6
ZFP2,0.154326,0.566198,0.280832,0.7654491,0.153925,0.371123,0.105545,0.2228976,0.214102666,0.3349726,0.176837,0.289554
SOWAHA,8.1052,6.99896,7.33591,7.80813,7.31954,4.28876,7.32437,4.36958,5.64388,5.63469,6.71176,6.09071
L3MBTL3,4.310128,1.939118,3.039641,3.720878,4.060139382,2.646773019,3.179411,2.6524542,2.8260304,3.057638,3.0289921,2.416643678
SSX4B,0,0,0,0,0,0.190656,0,0.0460176,0,0,0,0
DMD,3.08302228,5.500439375,6.718432,6.484472543,4.3174165,6.81366371,5.00311,5.718540065,5.8538329,4.39422,5.346013,3.4675885
MFAP3L,0.00518868,0.1676652,0.10113561,0.1763094,0.1273763,1.886313,0.0943591,1.7706696,0.0376423,0.0741277,0,0.0942933
NAGA,15.67502,19.67246,18.9344,19.71753,16.31194,26.74415,20.15711,28.15616,17.16583,17.26566,16.03358,16.68273
SMG5,38.622269,36.565962,41.178942,42.071762,37.547522,41.79281,42.746332,40.190956,40.112324,41.402654,42.160989,42.00209
KIAA1279,10.945422,11.736933,12.346287,13.538011,12.831224,17.196461,19.4041,14.591215,21.52418,13.99654,12.420779,13.231941
TGM2,7.33193,8.495545,8.969574,7.417897,7.103469065,9.401587,6.27904,13.765335,3.370762,8.737915,8.178739,7.835797
ARMCX6,8.4989894,7.1189819,7.6099225,6.600099,7.1653753,13.6629948,7.576666,14.755336,8.424599,8.032187,6.72723497,7.551214
PJA2,29.562947,34.858964,30.226379,29.757424,26.9342,23.1203,24.81210004,28.933499,22.395374,24.8609,26.369248,28.3473
RORB,0,0,0,0.00909866,0,0.0331386,0,0.209869,0,0,0,0
SGMS1,4.887703,5.273871,5.848508,5.862414,5.391308,5.6239757,6.112755,6.635884,5.948781,5.277827,4.982702,7.71773
RP11-47J17.2,0,0,0,0,0.0862982,0,0,0.14946,0,0.200511,0,0
AL356475.1,0.612765,1.00423,1.27195,1.33254,1.26045,0.720988,0.804888,0.740182,0.574322,0.104644,0.567453,0.419689
RP5-961K14.2,0.139928,0.0446327,0.0804461,0.0901703,0.0312902,0.0851997,0.157575,0.135051,0.0659552,0.23116,0.142882,0.169005
AL353898.2,1.00405,0.667294,1.09578,1.09777,1.09143,0.716039,0.640039,0.729644,0.549623,1.1116,0.840032,0.909611
CTA-221G9.11,1.68077,1.71347,1.56677,1.70401,0.703088,1.42777,1.77912,1.02588,0.450866,0.742746,1.22331,1.34313
AL590489.1,1.42357,0.738142,2.87253,2.56315,2.5459,1.10922,0.994758,2.62417,0,0,0,0
AL591516.1,1.71407,2.57638,6.08664,2.38453,5.28752,6.38125,2.43926,1.25839,0,9.81329,6.59671,5.62769
AL591516.2,16.6166,10.679,14.7175,19.4271,6.71394,2.86393,7.03461,3.02514,5.59644,6.73748,4.35542,4.8401
AL365202.1,9.20035,1.44782,8.83181,5.29525,1.88349,9.19712,3.40775,3.29839,0.762038,4.60856,2.71006,0.30118
RP11-98D18.9,1.12667,0.21691,0.68412,0.351936,0.878528,0.866555,0.77065,2.775001,0.894758,0.6530133,0.973625,0.880821
AL590822.1,0.145506,0.048583,0.15825,0.11262,0,0.0781869,0.0292728,0.184351,0.0745395,0.103236,0.0149442,0.156912
AC010525.1,1.07012,4.85835,4.45,2.36404,2.04728,1.36192,3.2164,3.24033,1.24431,3.23098,2.52377,1.66873
AP001007.1,0.200553,0.431254,0.288451,0.268276,0.346531,0.503373,0.179296,0.193207,0.13208,0.306751,0.21556,0.206104
RP11-375H19.2,0.774623,0.615686,1.17423,0.306798,0.389704,0.801574,0.515055,1.01916,0.0818256,0.736508,0.215816,0.919358
AC015815.1,0,0,0,0,0.831181,0,0,0.732551,0,0.612558,0,0
AC015815.2,0,0,0,0,0,0,1.23105,1.78077,0,0,0,0
AC015815.5,0,0,2.20627,0,0.0523772,0,0,0,0,0,0,0
RP11-197P3.4,0.752564,0.873749,0.672609,0.44223,0.170213,0.502108,0.249565,0.387538,0.0563531,0.386867,0.58743,0.62279
RP11-277A4.4,0.636733,0.595738,2.59618,0.933911,0.662276,0.872192,1.22835,0.625391,0.451839,0.252014,0.585409,0.711922
ZNF525,9.462912,7.126575,7.663347,8.966439,5.898381,4.297197,7.0555,5.0143637,7.012949,8.18766,9.035344,9.621473
AC012358.7,1.02445,1.18684,0.833517,0.892015,0.607883,0.977753,0.722371,0.720596,0.630564,0.84309,0.797298,1.95686
AC006019.3,0,0,0.0163414,0,0,0,0,0,0.0252292,0.0151492,0,0
AC009107.1,0.857122,1.36185,0.541724,0.598315,0.464482,0.448768,0.184811,0.143952,0.152413,0.648667,0.165259,0.168262
AC018696.2,0.0897791,0,0.244939,0,0,0.158259,0.300133,0,0,0.136279,0.068294,0
RP3-337H4.8,1.22588,2.31972,2.33865,2.4061,1.39161,2.40995,1.38113,1.17185,1.32291,0.89167,1.61818,2.79416
AC012454.4,0,0.129602,0.130636,0.450171,0.0356312,0.0638863,0.116871,0.0598807,0.103424,0.0407706,0.244514,0
AC131568.1,7.13721,3.97259,2.06608,4.06527,0,0.991996,4.63843,1.6378,1.31094,1.44452,0.855462,4.10407
AL591516.3,1.87602,1.59951,0,6.95715,0,0.569664,0,1.76173,0,5.32784,6.43237,0.67942
AC074019.2,0,0.040865,0.078804,0.113215,0.0668399,0.0322822,0.12934,0.116924,0,0.0354242,0,0
AC105020.1,0.547959,1.09378,1.37465,0.747343,0.585221,0.0977358,0.377614,0.347176,0.255298,0.611258,0.361803,0.606583
AC015969.3,0.20087,0.300538,0.326033,0.396268,0.158448,0.217167,0.198694,0.0886183,0.28249,0.128288,0.188208,0.197004
